2.717445790767669678e-02,-1.337575819343328476e-02,7.851829528808593750e-01,9.992728233337402344e-01,2.332632429897785187e-02,2.950054220855236053e-02,-6.282351911067962646e-03,-2.388078421354293823e-01,1.901151388883590698e-01,1.365883201360702515e-01,7.729076147079467773e-01,-3.093437850475311279e-01,-1.702270954847335815e-01,7.423424720764160156e-02,-5.998462438583374023e-02,-1.191374734044075012e-01,1.244264766573905945e-01,-2.929449677467346191e-01,1.324132084846496582e-01,2.275388501584529877e-02,-1.152250356972217560e-02,1.478284299373626709e-01,6.590451579540967941e-03,2.765491902828216553e-01,-4.783961176872253418e-01,1.024378776550292969e+00,-2.852949500083923340e-01,1.157501637935638428e-01,1.760915815830230713e-01,5.519255995750427246e-02,-2.694146931171417236e-01,5.015109181404113770e-01,1.037828326225280762e+00,3.837640583515167236e-01,9.761563688516616821e-02,-1.940110027790069580e-01
3.491511568427085876e-02,-1.593963801860809326e-02,7.848823666572570801e-01,9.991703033447265625e-01,2.719230949878692627e-02,2.979009039700031281e-02,-5.649665370583534241e-03,-2.656300663948059082e-01,1.743733286857604980e-01,1.416725069284439087e-01,7.667909264564514160e-01,-3.105567097663879395e-01,-1.772613376379013062e-01,8.712564408779144287e-02,-6.590890884399414062e-02,-1.215539574623107910e-01,1.235263198614120483e-01,-2.994021773338317871e-01,1.301645487546920776e-01,2.785091474652290344e-02,-1.037911046296358109e-02,1.497804224491119385e-01,1.634833402931690216e-02,2.743153274059295654e-01,-4.852407872676849365e-01,1.028155207633972168e+00,-2.820520102977752686e-01,1.149253696203231812e-01,1.705720275640487671e-01,5.564248934388160706e-02,-2.736948132514953613e-01,5.012325644493103027e-01,1.045256972312927246e+00,3.858078420162200928e-01,9.799470752477645874e-02,-1.958471834659576416e-01
4.434467852115631104e-02,-1.795700192451477051e-02,7.840867042541503906e-01,9.990667700767517090e-01,3.020671755075454712e-02,3.060361556708812714e-02,-4.061776679009199142e-03,-2.866705060005187988e-01,1.576461046934127808e-01,1.426836401224136353e-01,7.123360037803649902e-01,-2.921949028968811035e-01,-1.874923557043075562e-01,1.006485447287559509e-01,-7.046552747488021851e-02,-1.250952929258346558e-01,1.240256205201148987e-01,-3.072578907012939453e-01,1.264075040817260742e-01,3.331512212753295898e-02,-9.682285599410533905e-03,1.497543454170227051e-01,2.808628417551517487e-02,2.737853527069091797e-01,-4.898833930492401123e-01,1.033547520637512207e+00,-2.813954353332519531e-01,1.144629716873168945e-01,1.642056703567504883e-01,5.674630030989646912e-02,-2.762720882892608643e-01,5.035699009895324707e-01,1.045868515968322754e+00,3.856080174446105957e-01,9.746398776769638062e-02,-1.964336037635803223e-01
5.541665479540824890e-02,-1.957600191235542297e-02,7.827504277229309082e-01,9.989873170852661133e-01,3.202283382415771484e-02,3.154788166284561157e-02,-1.884295255877077579e-03,-3.047408163547515869e-01,1.451119035482406616e-01,1.411087065935134888e-01,6.272411942481994629e-01,-2.552508413791656494e-01,-1.942438036203384399e-01,1.155594661831855774e-01,-7.314238697290420532e-02,-1.297902315855026245e-01,1.261151880025863647e-01,-3.172891438007354736e-01,1.219521015882492065e-01,3.941596671938896179e-02,-9.258926846086978912e-03,1.488065570592880249e-01,4.205771908164024353e-02,2.754372358322143555e-01,-4.921812713146209717e-01,1.039068460464477539e+00,-2.794589102268218994e-01,1.134553030133247375e-01,1.582866758108139038e-01,5.782632902264595032e-02,-2.775287330150604248e-01,5.071585774421691895e-01,1.038698196411132812e+00,3.831430077552795410e-01,9.652595221996307373e-02,-1.970473825931549072e-01
6.784635037183761597e-02,-2.078418433666229248e-02,7.809107899665832520e-01,9.989502429962158203e-01,3.254885599017143250e-02,3.223424032330513000e-02,3.394701343495398760e-05,-3.212791085243225098e-01,1.371240913867950439e-01,1.369754523038864136e-01,5.269409418106079102e-01,-2.016451805830001831e-01,-1.982111483812332153e-01,1.330471932888031006e-01,-7.360434532165527344e-02,-1.337956190109252930e-01,1.285379827022552490e-01,-3.293873071670532227e-01,1.186083778738975525e-01,4.601589962840080261e-02,-9.262898005545139313e-03,1.478583216667175293e-01,5.844170227646827698e-02,2.783184945583343506e-01,-4.918842315673828125e-01,1.044055104255676270e+00,-2.778548598289489746e-01,1.119204610586166382e-01,1.530193537473678589e-01,5.793400108814239502e-02,-2.769854068756103516e-01,5.116400122642517090e-01,1.026175260543823242e+00,3.812359273433685303e-01,9.486487507820129395e-02,-1.991509497165679932e-01
8.198948949575424194e-02,-2.150999940931797028e-02,7.783969044685363770e-01,9.989914894104003906e-01,3.135672584176063538e-02,3.213162347674369812e-02,5.846400745213031769e-04,-3.361448645591735840e-01,1.354450583457946777e-01,1.345826387405395508e-01,4.217750430107116699e-01,-1.380575001239776611e-01,-2.025556117296218872e-01,1.543640196323394775e-01,-7.082389295101165771e-02,-1.345227211713790894e-01,1.312421858310699463e-01,-3.435459434986114502e-01,1.161060780286788940e-01,5.341272056102752686e-02,-8.979095146059989929e-03,1.477430611848831177e-01,7.799027115106582642e-02,2.816594243049621582e-01,-4.893384873867034912e-01,1.048172116279602051e+00,-2.770553231239318848e-01,1.101839616894721985e-01,1.483337581157684326e-01,5.638520047068595886e-02,-2.747801840305328369e-01,5.186523199081420898e-01,1.010783314704895020e+00,3.781187236309051514e-01,9.304749220609664917e-02,-2.022015005350112915e-01
9.744571149349212646e-02,-2.159388735890388489e-02,7.750838398933410645e-01,9.991216659545898438e-01,2.830290421843528748e-02,3.086575493216514587e-02,-1.471382915042340755e-03,-3.500076830387115479e-01,1.411452293395996094e-01,1.379716545343399048e-01,3.231734931468963623e-01,-7.284455001354217529e-02,-2.105731815099716187e-01,1.800527423620223999e-01,-6.492149084806442261e-02,-1.303922086954116821e-01,1.340407431125640869e-01,-3.585596680641174316e-01,1.148613169789314270e-01,6.235498934984207153e-02,-8.163908496499061584e-03,1.491869986057281494e-01,1.002176031470298767e-01,2.843708693981170654e-01,-4.853250086307525635e-01,1.051530003547668457e+00,-2.771975398063659668e-01,1.094778925180435181e-01,1.449368596076965332e-01,5.289667844772338867e-02,-2.713663280010223389e-01,5.285152196884155273e-01,9.939727187156677246e-01,3.718239367008209229e-01,9.107588231563568115e-02,-2.050444185733795166e-01
1.142053380608558655e-01,-2.093152329325675964e-02,7.710806727409362793e-01,9.992882609367370605e-01,2.388007938861846924e-02,2.846966311335563660e-02,-6.505405530333518982e-03,-3.608100414276123047e-01,1.535485237836837769e-01,1.526523679494857788e-01,2.335204929113388062e-01,-7.366343867033720016e-03,-2.236724644899368286e-01,2.095062285661697388e-01,-5.721636489033699036e-02,-1.211302205920219421e-01,1.365999430418014526e-01,-3.730845451354980469e-01,1.159958988428115845e-01,7.295740395784378052e-02,-7.664500735700130463e-03,1.523724049329757690e-01,1.229381933808326721e-01,2.857857048511505127e-01,-4.820897579193115234e-01,1.054025411605834961e+00,-2.772363722324371338e-01,1.100800186395645142e-01,1.437153071165084839e-01,4.746981710195541382e-02,-2.670387029647827148e-01,5.412847995758056641e-01,9.771504998207092285e-01,3.596701323986053467e-01,8.904482424259185791e-02,-2.050421684980392456e-01
1.322233676910400391e-01,-1.926137134432792664e-02,7.664064168930053711e-01,9.994086623191833496e-01,1.828472502529621124e-02,2.498555183410644531e-02,-1.495468337088823318e-02,-3.739001750946044922e-01,1.748951822519302368e-01,1.816531121730804443e-01,1.654356420040130615e-01,4.219882935285568237e-02,-2.310989201068878174e-01,2.429180443286895752e-01,-4.897749796509742737e-02,-1.061564311385154724e-01,1.382688879966735840e-01,-3.858037590980529785e-01,1.199694126844406128e-01,8.546080440282821655e-02,-6.948569789528846741e-03,1.568546444177627563e-01,1.451783031225204468e-01,2.850584387779235840e-01,-4.808297455310821533e-01,1.055826663970947266e+00,-2.780461013317108154e-01,1.126675307750701904e-01,1.436728537082672119e-01,4.080945998430252075e-02,-2.621303796768188477e-01,5.560601949691772461e-01,9.605289101600646973e-01,3.448404073715209961e-01,8.799684047698974609e-02,-2.025088965892791748e-01
1.515223383903503418e-01,-1.619876548647880554e-02,7.610181570053100586e-01,9.993569254875183105e-01,1.180155295878648758e-02,2.019664086401462555e-02,-2.717796526849269867e-02,-3.913440704345703125e-01,2.041012346744537354e-01,2.182471752166748047e-01,1.258490085601806641e-01,5.952646210789680481e-02,-2.329555302858352661e-01,2.773078382015228271e-01,-4.094162210822105408e-02,-8.423447608947753906e-02,1.421096920967102051e-01,-3.963020741939544678e-01,1.251742094755172729e-01,1.010769903659820557e-01,-5.383865442126989365e-03,1.628562659025192261e-01,1.655207425355911255e-01,2.822888791561126709e-01,-4.832471311092376709e-01,1.055503368377685547e+00,-2.788842618465423584e-01,1.155494451522827148e-01,1.418639570474624634e-01,3.281953558325767517e-02,-2.574999034404754639e-01,5.687813758850097656e-01,9.443780183792114258e-01,3.248958587646484375e-01,8.842957019805908203e-02,-1.983504444360733032e-01
